,For_key_ID,LSST_u,LSST_g,LSST_r,LSST_i,LSST_z,VIS,NISP_Y,NISP_J,NISP_H,z,t/Gyr,M*,M_initial,Z,SFH,tau/Gyr,Av_law,Av,t_l,physical,delta_LSST_u,delta_LSST_g,delta_LSST_r,delta_LSST_i,delta_LSST_z,delta_VIS,delta_NISP_Y,delta_NISP_J,delta_NISP_H
59799,338835,20.42555510636901,20.131129439919967,18.88508981903368,17.701339274681978,17.32714797680279,18.224647099197878,16.75683470664149,16.184987241774373,15.650896787048852,0.64,0.8,0.6799,10000000000.0,-0.3,1.0,10.0,1.0,0.4,6.1162472,True,0.02005045904281247,0.01386386497471378,0.014613839051806512,0.012211368019635157,0.012704697238299652,0.006434048347004105,0.014629999792733855,0.011440481942818735,0.009110124664481896
130058,701110,24.14458524241439,23.155591107377944,23.01750201800006,22.574537697998558,22.646221901804534,23.07624502697195,22.46219604389353,22.274697932787255,22.0715208613933,2.57,0.2,0.7309,10000000000.0,0.3,1.0,0.1,0.0,0.0,11.2334185,True,0.08231601165202691,0.0467051014723357,0.07648289529094916,0.09636610816977627,0.12901622192102408,0.04399915337846354,0.18225704304982154,0.1407357137377171,0.10921551046528467
45826,275930,23.242274638268732,22.035556924355866,21.70266211424297,21.34035236691384,21.304393353317963,21.679582166718784,21.172607496615047,20.714531243055134,20.34701158167613,2.51,0.06,0.8091,10000000000.0,0.0,1.0,0.1,1.0,0.4,11.1579838,True,0.05905332015454037,0.029766263364918867,0.0451527618610647,0.05569347543464193,0.06864427460107309,0.025393602670489897,0.0969894105598214,0.07257120260038162,0.05729072523726458
151364,743396,18.0113974743312,17.266255005419687,16.925584569027787,16.753678513374947,16.849401805193846,16.887359840667163,17.017039622487136,16.98217075128961,17.0647157455519,2.43,0.008,0.9261,10000000000.0,0.3,1.0,0.1,1.0,0.4,11.0788002,True,0.007743268520777998,0.004401536625194957,0.006671819985846475,0.008310828491440896,0.01045211838238056,0.0037733259294155455,0.016278122783320245,0.0157777227394626,0.015948664417585384
68087,511384,15.92125859597693,16.284264766208185,16.618486302038008,16.926451234258238,17.16526335532146,16.8128546812253,16.66304999950838,16.693231378252808,16.901047526174008,1.65,0.06,0.8091,10000000000.0,-0.3,1.0,0.1,0.0,0.0,9.8438005,True,0.003372906637076454,0.0029711482352148093,0.005900438933138675,0.008913418953859269,0.011890615066452791,0.00366272506091539,0.014078757224286075,0.014041203057823278,0.014950107653876728
125613,696592,22.562514235090795,21.06322649347497,17.638735272650965,16.623773361860472,16.53073004787102,17.158196326669994,16.901054760096212,17.09232502466199,17.696041593581732,5.47,0.008,0.9261,10000000000.0,0.3,1.0,0.1,0.0,0.0,12.7279148,True,0.045726116655287086,0.020146718577659446,0.008874917405340684,0.007885047610455866,0.009180034639973206,0.0042042092167960815,0.01552116515027675,0.01649545578345453,0.020455227780368884
143776,732190,17.169712558942326,16.746173083516464,16.69952051430986,16.771190050691413,16.902477984717095,16.774565615072273,17.012555437588734,16.568757750451248,16.565477924717207,2.13,0.01,0.9141,10000000000.0,-0.3,1.0,3.0,1.0,0.4,10.6903028,True,0.005543758715877681,0.0035744096174937967,0.006094868220014515,0.008369978067368883,0.010680813208573092,0.003607150976292951,0.016248164973663496,0.013353783164087158,0.013091949456335092
47764,282813,18.63751690502929,18.18864299488609,17.97503262488111,17.943303296575667,17.964470597173573,18.004335462364732,17.874381355999788,18.04043678928132,18.49099964230257,1.65,0.001,0.9845,10000000000.0,0.0,1.0,1.0,1.0,0.6,9.8438005,True,0.009922116454239543,0.006367432062935448,0.010153232236216912,0.013477344198397226,0.01650609422587966,0.005892835529159319,0.023193394763720742,0.024212761265877902,0.027941152776976157
106787,610872,22.019111009650203,21.57158714703655,20.278823825000483,19.0669944828725,18.584452782941547,19.60607565663448,17.813599983033836,16.801903573125976,15.88571615523222,0.6,1.5,0.6478,10000000000.0,0.3,1.0,10.0,1.0,0.4,5.8649516,True,0.03717100642165134,0.02470610711339013,0.02552961820419152,0.02136999005091836,0.021334590923666668,0.01115537874577912,0.022615402417734885,0.01467047987560043,0.01000009947153923
119156,663922,17.729977058444764,17.700447485882755,17.808381992923962,17.991595850579888,18.13612303318667,17.948919903607266,18.144967401127094,17.65621060613877,17.95166410465022,2.03,0.05,0.8259,10000000000.0,0.0,1.0,1.0,1.0,0.2,10.524367300000002,True,0.006925391346872256,0.005237021055281738,0.009498265827021391,0.013745619568867265,0.017717576637140155,0.00576400461644482,0.025958782519818983,0.020720695087483268,0.022617485469200636
19146,143003,20.282615267510923,18.7754163631515,15.797066599837219,15.896219082385018,16.158949667664398,15.909611964694655,16.454274216444855,16.947723811213038,17.720155602312293,4.77,0.008,0.927,10000000000.0,-0.3,1.0,3.0,0.0,0.0,12.5286331,True,0.018960261375053883,0.00805386452422388,0.004247802537073999,0.00587657549727471,0.007893040295574045,0.0025534321366820047,0.012926600289943016,0.015559811090347113,0.02065020274635326
98533,598034,23.42292479456575,23.33095792301946,23.39588876517375,23.087495578395227,22.870077957204323,23.502247041152557,21.903819134232144,21.573939717107347,21.510912133810425,1.69,0.8,0.6712,10000000000.0,0.3,1.0,1.0,0.0,0.0,9.9280758,True,0.06316031975129112,0.05012383826489997,0.08901932973593865,0.12232756191064133,0.14431926884700824,0.051971388513488696,0.13745619568867262,0.10419438604616092,0.0888391347280595
146277,735240,22.53046186037879,21.28359563390735,21.022945829881696,20.75981317178621,20.74094070051844,21.0132822277496,20.699456368406807,20.43602386106398,20.04661259431308,2.58,0.06,0.8168,10000000000.0,-0.3,1.0,3.0,1.0,0.4,11.2439022,True,0.045173560264980456,0.022009203195634968,0.0343909616589537,0.04340345683819469,0.05342743442812943,0.01950762147507477,0.07809879263511761,0.06462556008353793,0.05106981915601681
135941,711025,16.3372307040687,16.457571426541573,16.55586858867548,16.826443617936356,17.036987612337846,16.735124314967535,17.279420549018734,17.28788365767317,17.711258725515652,1.98,0.05,0.8265,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.4603844,True,0.0039807446488516,0.0031845224872824986,0.0057544566132678825,0.008559419660765559,0.011283512645936444,0.003550784537254506,0.018133612040126642,0.017851894843750216,0.020578054825816438
127182,698164,20.71696874565795,17.524429929665757,17.578886185737787,17.578722876376876,17.61629595345252,17.595490979358328,17.971202885529667,18.490593127328626,18.646091835035147,3.16,0.03,0.8495,10000000000.0,0.3,1.0,0.1,0.0,0.0,11.7490549,True,0.02246592578972115,0.004880724792690913,0.008664915263152259,0.0116167413552443,0.014303565859051938,0.005005924785126439,0.024145951278012317,0.02907262991989455,0.02968686379920625
180687,849900,15.282659386494705,15.212099544642381,15.325329978921818,15.514565070943364,15.657832905012706,15.443974083901365,15.05393415494642,15.028495088940199,15.0561843705874,1.53,0.01,0.9139,10000000000.0,-0.3,1.0,1.0,1.0,0.4,9.5722036,True,0.002614835183854473,0.0019346585186469376,0.003517258760153308,0.005038303439221886,0.0064423500667047506,0.002119943663797203,0.007315505143072976,0.007185290313040138,0.00719257368858738
78390,525546,19.568729794955047,19.683646914320285,20.038865917484426,20.04944033316287,20.034567023089238,20.11656662411397,18.808118060046755,18.80167490980929,18.79574403373148,1.46,0.4,0.7162,10000000000.0,-0.3,1.0,10.0,0.0,0.0,9.3995037,True,0.01432729885444004,0.011587888826918502,0.023191258671491383,0.03215172806333362,0.03932278963738215,0.013666091367814449,0.03429290844320168,0.03300078874411845,0.031471998362052056
45674,275778,17.390605889878138,17.27131742978822,17.254773167228286,16.6292351053827,15.94980138037436,16.81585326545691,15.876767414741714,15.877036645959766,15.384946695601046,0.99,0.06,0.8091,10000000000.0,0.0,1.0,0.1,1.0,0.4,7.87569,True,0.006052353974233639,0.004410464390298521,0.007611045530568056,0.00790249664209529,0.007251107103333013,0.0036671132302507977,0.010215139926929108,0.010106582371558443,0.008196799649707558
25230,149371,22.49576227633369,22.2911232117032,22.45309099517634,22.348106152527148,22.382311085420298,22.623633144259077,22.302107521684327,21.719994484477297,21.590336686930343,2.34,0.5,0.7049,10000000000.0,-0.3,1.0,3.0,0.0,0.0,10.9710617,True,0.044582489911961336,0.03298559481807382,0.060993607397830114,0.08693693401740385,0.11338727547315625,0.0368403985584876,0.16780477699243815,0.11087772844919112,0.09149646599251578
69304,512606,21.21882916286156,21.141739833265085,21.295000270923676,21.302493147298673,21.168639214173623,21.411018643744665,20.393623459645212,19.836861339348133,19.942501263171987,1.85,0.2,0.7309,10000000000.0,-0.3,1.0,0.1,0.0,0.0,10.2375898,True,0.027305134490073938,0.02079142806403078,0.038349907429786334,0.054787857809916025,0.06458390787370995,0.022835173724983948,0.06809015455597116,0.05043875056392859,0.04906867376559082
67503,510799,15.822335533907426,16.14708870821388,16.463322723208734,16.805753764542338,17.040371013264693,16.673081347941736,16.861089442540706,16.733417399673463,16.990558986341426,1.81,0.05,0.8201,10000000000.0,-0.3,1.0,0.1,0.0,0.0,10.1641006,True,0.0032425323674605704,0.0028124468249467872,0.005545290724664182,0.00848797946047078,0.011299112168032428,0.0034638918181292807,0.015268779379651468,0.01427066857046619,0.0154883202522979
41793,271158,18.923463327867783,17.476570004790347,17.362735408767513,17.394377164728457,17.469017523426526,17.42239913881286,17.835789465613185,18.298765767371467,18.773305722143355,2.87,0.001,0.9845,10000000000.0,0.0,1.0,0.1,1.0,0.4,11.5195827,True,0.011109239252075636,0.0047881122141256865,0.007947020255813455,0.010777656055918834,0.013464936820345351,0.00467180083518549,0.022824660159884515,0.026890836984926444,0.031197825168521383
64701,507992,18.754458487055896,15.529530239611766,15.050432939486383,15.370556143298204,15.533324596848495,15.226169599403136,15.948299055875149,16.572869608603238,17.061450396552008,3.79,0.008,0.9261,10000000000.0,-0.3,1.0,0.1,0.0,0.0,12.1329288,True,0.010391645431854241,0.002196667476445556,0.0031509703746933388,0.004754275230960172,0.0061258212489607045,0.0019432305073704293,0.010516817073050407,0.013375940245570948,0.01592811270272617
20804,144664,21.206234964413504,17.103103413909768,17.10238089314133,17.33680839950266,17.549644087612634,17.261332285023762,17.8954419942308,18.463883515379262,18.458971413195652,3.35,0.03,0.8535,10000000000.0,-0.3,1.0,3.0,0.0,0.0,11.879293400000002,True,0.027172169807597586,0.0041232941700243605,0.0071608457693737,0.01052844711464973,0.013917599022991748,0.004380909886096041,0.02339722330230756,0.0287583735100325,0.02759334303067526
47727,282776,17.174115278525775,16.838917857755252,16.803344788266383,16.822351292731135,16.78025733109876,16.829462303564565,16.753237806819556,17.055156044554415,17.559856331854267,1.28,0.001,0.9845,10000000000.0,0.0,1.0,1.0,1.0,0.6,8.8990526,True,0.00555346859126473,0.0037095764001663523,0.00635337251586317,0.008545241086744199,0.010161652050685257,0.003687094935389805,0.014608456106170255,0.016249661553880777,0.01938761201225408
68761,512059,19.40051943206712,19.317192580904678,19.511724294567145,19.618694234113207,19.805190384239346,19.657699868224412,19.985633381973386,19.54981910829961,19.469579050112745,2.39,0.1,0.7767,10000000000.0,-0.3,1.0,0.1,0.0,0.0,11.0317698,True,0.01340924481904278,0.0100056272579756,0.018779512751126663,0.026858658664037072,0.035648751130170776,0.011386868885312958,0.056870142958798976,0.04482128671593631,0.04088879574986906
20175,144034,17.848828801850495,15.730708858054232,16.078168594652116,16.294682378447714,16.495177226075608,16.210487347494155,16.98295439710994,17.50422068958796,17.3578950892497,3.06,0.02,0.8755,10000000000.0,-0.3,1.0,3.0,0.0,0.0,11.6744528,True,0.007259794374506634,0.0023808077082822896,0.004753399541754639,0.006902466697618145,0.009048244343136943,0.0028795479845429768,0.016051821438640857,0.019484278114510537,0.017904587505277004
56809,333523,18.16941057778516,18.059585128463407,18.028203496916284,18.066929907171463,18.115606989681094,18.089774550989254,17.357396861950907,17.174624575067625,17.046290559995793,1.61,0.04,0.8383,10000000000.0,-0.3,1.0,10.0,1.0,0.4,9.7564955,True,0.00824374064346999,0.006046782116547373,0.0103715656327965,0.014175040877571543,0.01756808079065475,0.006097114066122396,0.018725969857102218,0.01705313852760241,0.015833040401704943
57316,334190,20.926799483861387,20.18007426026663,20.017008788271166,19.87361234584198,19.892157760819245,20.029433108370252,19.900282852917066,19.29090135095711,19.126554938986366,2.27,0.05,0.8265,10000000000.0,-0.3,1.0,10.0,1.0,0.4,10.8822899,True,0.024378350676482002,0.014138532027701054,0.022989224425721173,0.029870625707332017,0.03699681347114523,0.0132009236722361,0.05478785780991618,0.04030550064190525,0.035796809452706364
17831,141686,17.1076162129838,15.052343936417513,15.116049379823224,15.559355273766482,15.837294603866846,15.366760866587269,16.409857228834387,17.193314846299465,18.12813220783233,3.62,0.001,0.9845,10000000000.0,-0.3,1.0,3.0,0.0,0.0,12.041979800000002,True,0.005408593227054806,0.0018148649778402216,0.0032347768022875623,0.005130082153291964,0.006927943225377333,0.0020555323683127424,0.012694170289227804,0.017182419581722366,0.024239536992678213
142034,730445,18.761682070555192,17.791098616691066,17.764647097343826,17.842370279819022,17.974301994773732,17.854028534639834,18.320193722090345,18.76553996483453,19.28434748226136,2.71,0.001,0.9845,10000000000.0,-0.3,1.0,3.0,1.0,0.4,11.3739796,True,0.010421358112924571,0.005430556293410006,0.009333495447324059,0.012933745767440923,0.01657312171852503,0.005549889291700617,0.02793086077185154,0.03251803693231488,0.03805785612566204
136636,711721,20.289910967740532,18.425347738144925,18.555285306644095,18.5205670812351,18.52793534958649,18.584111358203124,18.88734823040855,19.290451649618934,19.330674341254532,2.93,0.06,0.8167,10000000000.0,0.3,1.0,10.0,0.0,0.0,11.5704708,True,0.019014474175417545,0.007000423595698001,0.012806908891913195,0.01706728025697143,0.020839357255697917,0.007425476363092184,0.03546208937102327,0.04029807677809388,0.03874755647887165
13931,115759,24.099653423565034,23.7186299771182,23.847974136321998,23.271143124141545,22.95136827990641,23.829785399421592,21.360650865171145,21.20095934631429,21.081784950992446,1.5,1.0,0.6655,10000000000.0,0.0,1.0,3.0,1.0,0.2,9.4995575,True,0.08098495029433185,0.05860360331505201,0.1067294619323652,0.13351323532870635,0.15041263516287653,0.05904244313280752,0.10589716166375797,0.08898653984336859,0.07567707189852667
54055,330567,16.094872912721783,15.766386412441205,15.772202310276489,15.901012355422564,16.075637628715185,15.872726162833953,16.360911670391328,16.475998354267308,17.046523779393652,2.1,0.005,0.9509,10000000000.0,-0.3,1.0,10.0,1.0,0.4,10.6464434,True,0.003614467465817346,0.002415039953629696,0.004205758390062097,0.005887952801272092,0.007630698951311354,0.002516079272183573,0.01244297761919422,0.012863653106742878,0.01583449874577536
182407,851822,22.350915539179407,20.708451668265244,20.43525727927798,20.226208114835305,20.16676874104235,20.414039444176304,20.20540639360683,20.10977255883435,19.670060664097846,2.72,0.04,0.8378,10000000000.0,-0.3,1.0,1.0,1.0,0.4,11.3835278,True,0.04219338029298023,0.017474482372310134,0.02717967879293165,0.034629348416668565,0.04162213178629708,0.015380282764009516,0.06263892848414596,0.056452648256066384,0.04418189304354785
95493,593979,22.772121642419965,19.02309801107712,18.916389080617503,18.88068857009639,18.89536222794171,18.938209668959427,19.178793881454595,19.669272070462192,19.74123398485452,3.21,0.06,0.816,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.78473,True,0.04949989981791853,0.008893737764940712,0.014798044193149491,0.0197899328219928,0.024286465783306246,0.00855075218364892,0.04013879403019222,0.04707651659835721,0.04541134028233336
65378,508670,20.5934598635804,18.482162742306336,16.03626836689091,16.107044484750148,16.469356504352238,16.152153024375384,16.711414688005856,17.217245417418518,17.998809000864608,4.56,0.01,0.9128,10000000000.0,-0.3,1.0,0.1,0.0,0.0,12.4573679,True,0.021409391306097068,0.007161505338016364,0.004674383281226518,0.006398590545619492,0.00895373671880736,0.002813224040094156,0.01436032668931272,0.01734939440460749,0.023040097892082775
117521,662284,23.374084051682445,18.888107225725665,18.1046215277538,18.26630625941869,18.255540478037734,18.227880613637065,18.430769491463426,18.905956328615478,19.130110953110517,3.68,0.02,0.8752,10000000000.0,0.0,1.0,1.0,1.0,0.2,12.0750103,True,0.062024649672872516,0.008425667563976747,0.01069360947807724,0.015378866252850532,0.01861419760408042,0.006442350066704732,0.029255284102890126,0.03443533560651035,0.03584629875072425
41855,271220,22.040513321232492,18.804854564796464,18.134774189571047,18.129371139056342,18.143926607494645,18.183536382240973,18.34351518287121,18.824705579088963,19.36894378744563,3.49,0.001,0.9845,10000000000.0,0.0,1.0,0.1,1.0,0.4,11.9666576,True,0.03747695696059704,0.008149375324651452,0.010823415227822578,0.014541336347223878,0.017774783513178436,0.006329425901809022,0.02820488413363647,0.033312277065871435,0.03932641156694496
20736,144596,16.41773135059071,16.059856002583903,16.44743791845542,16.66245766324539,16.905413470191668,16.595127600305098,17.35918340825845,17.55519967626119,17.482221924961646,2.67,0.03,0.8535,10000000000.0,-0.3,1.0,3.0,0.0,0.0,11.3351488,True,0.004110402205715849,0.0027159659441808137,0.0055101613983254425,0.00800947997607054,0.010693609478077236,0.003357718781853969,0.018739772746144363,0.01989043677734834,0.01880374356857869
21504,145365,23.792402452914644,20.819146934625405,18.598784757318388,18.603382876115948,18.887648237564253,18.70243133014548,19.047961211823765,19.5520616816366,20.260195887742697,4.35,0.04,0.8371,10000000000.0,-0.3,1.0,3.0,0.0,0.0,12.3790865,True,0.07239095733067702,0.018267718892542563,0.013031797412528336,0.017657300982726512,0.0242083015211962,0.007784026754409349,0.037963331737255336,0.04486258766346229,0.05542227130342392
109910,637922,15.516179204634913,15.48993839797436,15.550724409008744,15.734799395447665,15.878441108262026,15.670787685353153,15.363542930137427,15.253598718332176,15.275329450005696,1.61,0.01,0.9128,10000000000.0,-0.3,1.0,0.1,1.0,0.4,9.7564955,True,0.002870016013821093,0.0021621425320169844,0.003849145428890184,0.0055061028567723715,0.007044405053722919,0.002321049058609339,0.008293241647200933,0.007865463498821305,0.007847373434767994
24308,148204,22.32697533909801,21.513998005041607,21.69162687555924,21.61304791314672,21.70211430669104,21.820872725896397,21.78089542989432,21.72107431037644,21.34050215891517,2.69,0.3,0.7316,10000000000.0,-0.3,1.0,3.0,0.0,0.0,11.3546925,True,0.04181039976008849,0.024141503839051646,0.04495358375839533,0.06271397376344086,0.08227811245504046,0.026851238367589226,0.12944471390297707,0.11092880128917884,0.08337662665494314
57709,334769,20.61895214654681,20.064487835093587,19.927968192129335,19.852889541842615,19.828084773061327,19.96618059142212,19.61753093340881,18.960995550558987,18.902573598888985,2.05,0.06,0.8167,10000000000.0,-0.3,1.0,10.0,1.0,0.4,10.555605900000002,True,0.02162341681874559,0.013498462985190071,0.022184227994229654,0.02961313046448893,0.03599849296977668,0.012873134889414916,0.04845786994121195,0.03521797006490062,0.03280985567275019
78477,525633,21.739407564803734,21.578699419838603,21.762205103802646,21.735703342814254,21.81665864874381,21.926090497384497,21.804754484178734,21.21801074717929,21.11758997687765,2.33,0.4,0.7162,10000000000.0,-0.3,1.0,10.0,0.0,0.0,10.9586544,True,0.03338599469006607,0.0247767489271398,0.04624282100252335,0.06617962774695862,0.08675296363240119,0.02799009161532376,0.13095567395467592,0.08962812681535774,0.07670158172420129
170861,806431,21.634652455485007,21.1330164948868,20.75867663440565,20.588406152472967,20.464291632156712,20.767729411797323,20.060851109483195,19.767314613412328,19.760831455526922,1.86,0.1,0.7879,10000000000.0,0.3,1.0,1.0,1.0,0.4,10.2555838,True,0.032065965426154766,0.02071878672882279,0.03093743615067512,0.04035378910446345,0.04734175133810462,0.017698005265304843,0.058776581021942935,0.04901447102221363,0.04575560687767004
58933,337041,19.352357974322167,19.226600945481948,18.565412192995478,17.234085033100236,16.986450888178812,17.822400207581488,16.552967683074883,16.15434055012016,15.717009786640075,0.73,0.4,0.7162,10000000000.0,-0.3,1.0,10.0,1.0,0.4,6.639130099999999,True,0.013157225557594144,0.009649044736891179,0.012858914834676851,0.010098208187119396,0.011053105618695788,0.005480299834612261,0.013458737415360508,0.011300152902648936,0.009352426848342496
125501,696480,20.488488309515148,17.80858432410563,15.750100689390935,15.788235209963313,16.126038222482364,15.842295866701663,16.143919994660145,16.576981412771822,17.307675643903742,4.35,0.008,0.9261,10000000000.0,0.3,1.0,0.1,0.0,0.0,12.3790865,True,0.020549644821899908,0.005468702774261557,0.004168735301342603,0.005626059488518467,0.007788329555360059,0.002485674860393167,0.01138896661727937,0.013398134090888122,0.017553524104391042
128243,699227,16.200313859244545,16.42097724637492,16.522948121216828,16.805071644362453,17.03292740541801,16.706293620617807,17.043267740008915,17.16710247863709,17.480585450077108,1.77,0.05,0.8201,10000000000.0,0.3,1.0,0.1,0.0,0.0,10.0880985,True,0.0037695049675462774,0.003138226749973594,0.00567916282013125,0.008485634469061198,0.01126482164518966,0.0035101390427629514,0.016454485980419004,0.017001385697156438,0.018791624254306485
203822,957071,20.307328375898916,19.46502589102272,19.048488139544265,18.76476414289657,18.32941048003635,18.88896641348284,17.745210205941667,17.484417542033643,16.739370703371133,1.29,0.03,0.8535,10000000000.0,0.3,1.0,3.0,1.0,0.6,8.929211599999997,True,0.01914451285779167,0.010616083358037385,0.015601426878781409,0.018867932764318748,0.01919218052252021,0.008384638056771691,0.021982866373045716,0.019328774526380297,0.014024400965053878
121800,667414,19.730797917829264,19.796278288150827,19.691205246670357,18.344606665977143,17.813503092235013,18.873246379634065,17.641385610062283,17.51173175199139,17.082909404718087,0.89,0.5,0.6988,10000000000.0,0.0,1.0,1.0,1.0,0.2,7.4426007,True,0.015270185750967773,0.012122838511906172,0.020178288169409482,0.0158797740983869,0.015511161510435453,0.008332288908201205,0.02105737929802715,0.01954358895890784,0.016063653216216736
100208,600810,15.05566931539451,15.011829108067506,15.095788885210036,15.388389089291186,15.639855366911835,15.278717589480195,15.975453673627369,16.377726843557948,17.141000637366993,1.83,0.001,0.9845,10000000000.0,0.3,1.0,10.0,1.0,0.4,10.201151800000002,True,0.0023884949092030576,0.0017856828186119124,0.003208664578391321,0.004788553235867488,0.006395644564167557,0.0019844690042218932,0.010633697948682741,0.012364151558828043,0.01643630985678331
55364,331878,22.830722407859998,18.97618573815007,18.484856917360357,18.33808382999472,18.328965708960872,18.449869810982605,18.467210191300673,18.76508821356528,18.405768047044468,3.19,0.01,0.914,10000000000.0,-0.3,1.0,10.0,1.0,0.4,11.770586,True,0.05060626903466494,0.00872819257910489,0.012451002489966877,0.01583741583690244,0.01918864551781432,0.007038568150107583,0.029706009798895892,0.032512047440216935,0.02702491396130214
126019,696999,19.671992584049,15.745900612715069,15.390024659121613,15.699398686986658,15.732002323485768,15.565215237543592,15.974096065833645,16.559620095060595,17.036728802193828,3.53,0.01,0.9128,10000000000.0,0.3,1.0,0.1,0.0,0.0,11.9904003,True,0.014921219528358,0.002395324298055926,0.0036094773423227104,0.00542805600557316,0.0066387195122647215,0.0022251757583311967,0.010627823173441442,0.013304676522129766,0.015773363795798908
142085,730496,21.70088265183147,18.773806449677387,18.44411853645297,18.426220059721324,18.536138992983712,18.492380813664862,18.781530657354512,19.279433359986747,19.787607850512835,3.22,0.001,0.9845,10000000000.0,-0.3,1.0,3.0,1.0,0.4,11.7917404,True,0.0328945780535944,0.008048673679383916,0.012249668047902085,0.01641966604853318,0.02091049530207174,0.00715886742789763,0.033909729076376065,0.040116618640734826,0.04623004540398302
117343,662106,15.27041934167465,15.497534522597004,15.65271509064455,15.946430286310955,16.18255123825621,15.839298967356633,16.23812327741366,16.095784628480814,16.456365684584682,1.9,0.02,0.8752,10000000000.0,0.0,1.0,1.0,1.0,0.2,10.326088,True,0.002602102020790376,0.0021687241717640387,0.00400944555024651,0.00599686565946938,0.007969009048913607,0.002482700432957933,0.011834892568701077,0.011036829156195645,0.01253846349808541
66069,509362,24.04871919906481,22.676636200063108,19.152737886958832,18.067380865895103,18.062954022559254,18.669151785472444,18.45470035159152,18.847732031342254,19.553900629487604,5.47,0.02,0.8729,10000000000.0,-0.3,1.0,0.1,0.0,0.0,12.7279148,True,0.07949948585658577,0.03851627864814874,0.01626613303693243,0.014177652257106484,0.01719033420062897,0.007681469667786871,0.02955046504990686,0.03362670546809776,0.042243930551184035
67541,510837,16.741248247349418,16.813142819542627,17.139673480085495,17.3923376886656,17.640072878131914,17.315326431487687,17.956146548433985,17.551786287473153,17.77120576903704,2.19,0.05,0.8201,10000000000.0,-0.3,1.0,0.1,0.0,0.0,10.775062599999998,True,0.004675244413758298,0.0036715066568822883,0.007268492053564098,0.010768725828437922,0.014443894910642054,0.004476352925862888,0.02399519700784952,0.01986297609695216,0.02106901925180958
71729,518754,19.90806448453648,19.020568456753413,17.395883476044187,16.468283425582488,16.67127110980141,16.996472139839266,17.186826630779304,17.75467043990593,18.63311961600549,5.66,0.001,0.9845,10000000000.0,-0.3,1.0,10.0,0.0,0.0,12.7724085,True,0.01637134346610997,0.008884731749157585,0.008053122770047693,0.007404305340219627,0.009720404100685963,0.00394134380293834,0.01745517952976331,0.021563751578610044,0.02953685969083405
159766,769009,24.13696438593696,22.845582001617213,18.71455146080003,18.490250993240398,18.624981448903327,18.740797285092853,18.871470343661297,19.31091108570327,20.041810986752587,4.99,0.03,0.8531,10000000000.0,-0.3,1.0,1.0,0.0,0.0,12.5996351,True,0.08208887804759298,0.041225347011209855,0.01364973814409057,0.016856380263579284,0.021697231361561847,0.00790395246985513,0.035224458052278126,0.04063725086421531,0.05097583166483933
126185,697165,22.673407152233423,21.279005229204646,17.35928247812828,16.851905043137688,16.85843759608973,17.194189099983188,17.15996906930301,17.36556114562345,17.995993922141952,5.19,0.01,0.9128,10000000000.0,0.3,1.0,0.1,0.0,0.0,12.6560917,True,0.04768747416010508,0.02196869806314469,0.007936048622269666,0.008648172028553105,0.010490696429298622,0.004265051896578203,0.01726331996429474,0.01842147156155994,0.023014647102045132
85328,547284,23.272649913090593,22.368341890014406,21.925879015995218,21.344815772399546,20.626455082206515,21.648119862733868,19.417850311836844,19.108616849900244,18.733873713147517,1.33,0.1,0.7888,10000000000.0,0.0,1.0,3.0,1.0,0.6,9.0469198,True,0.05972612240245667,0.03402548465606898,0.04937695679818987,0.05580130040872497,0.05081176957762272,0.02507981450068343,0.04446356902847656,0.03740798539931284,0.030721634640804782
138646,713970,19.833003350835835,19.681348223955183,19.973524155016513,19.964568725402177,19.86089014911889,20.029664820878203,18.96057007534895,19.065364293082744,18.960765545515944,1.38,0.4,0.7162,10000000000.0,0.3,1.0,10.0,0.0,0.0,9.1877451,True,0.01589587064470937,0.011577220900405522,0.02259250150964663,0.03102875283531068,0.03650600592689697,0.013202139578232236,0.03658005212338188,0.03675228282681825,0.03356172851202269
192069,873637,19.026801674904387,15.20335219252067,15.307602219445126,15.565067869570525,15.788180274741494,15.462643906360245,16.179395430463185,16.824272186286414,17.111369578461414,3.36,0.01,0.9128,10000000000.0,0.0,1.0,0.1,0.0,0.0,11.8857641,True,0.011571890620589305,0.0019278991860251914,0.0034924027375427885,0.005141908214014474,0.006791478340524129,0.0021358183820473988,0.011554850211292612,0.014803496998486,0.016245172226717598
92743,591224,23.53300764792788,21.85441343867245,18.83192665073981,17.137652981707426,16.99547684356273,17.909900137958914,17.379949089318277,17.560660983227507,18.12507955260702,5.71,0.01,0.9139,10000000000.0,0.3,1.0,1.0,0.0,0.0,12.7835979,True,0.06579067163278797,0.0276773381607629,0.014306200915944084,0.009710560982408458,0.011093901867986948,0.005674979799594107,0.018900979887280296,0.019934452854079483,0.0242105312908476
134984,710066,24.02240210213337,21.07860834141252,18.56219000385616,18.389805505703364,18.728065956423517,18.591505767647575,18.65207464154401,19.0432811206832,19.758680239021125,4.41,0.03,0.8534,10000000000.0,0.3,1.0,10.0,0.0,0.0,12.4060173,True,0.07874161536169852,0.02027142691577648,0.012842344622641428,0.01617649098213068,0.022648754274882308,0.007447393818695645,0.032107339479090065,0.036422044443171576,0.04571769436906648
